image_name,class,texture_glcm_feat_0,texture_glcm_feat_1,texture_glcm_feat_2,texture_glcm_feat_3,texture_glcm_feat_4
image_1563,OM7U5,8697.91744586614,68.38090551181102,0.12222554773099417,0.011548670388389705,0.18061894759665184
image_1564,OM7U5,8615.0891363189,68.36460383858268,0.08726773645171075,0.009934460011839357,0.17596266267760338
image_1565,OM7U5,9394.047920767714,74.82018946850394,0.0541319416735359,0.007958388159770275,0.08519965591815883
image_1566,OM7U5,7912.728592519687,63.254060039370074,0.13330887168093414,0.012715842290726715,0.1924788110049205
image_1567,OM7U5,8126.756582185039,64.57117372047244,0.12923707334363851,0.012176389312319286,0.1840855400982363
image_1568,OM7U5,8027.2501230314965,61.40772637795276,0.16420815699134464,0.016399168509618464,0.2734255201117693
image_1569,OM7U5,9767.679010826772,77.7709153543307,0.07653879908151909,0.009096741989186892,0.07919113673451515
image_1570,OM7U5,7265.987389271653,59.83593750000001,0.1550329394052733,0.014314477965942913,0.2286752938255123
image_1571,OM7U5,8540.581077755909,67.28887795275591,0.0837290402804132,0.009436603970986546,0.18770014506473012
image_1572,OM7U5,8882.683255413387,72.35193159448818,0.05357523231689397,0.00795862590456591,0.06499322419231943
image_1573,OM7U5,8677.435100885827,70.33802903543307,0.062302496452966934,0.008247470274232236,0.1100562694999089
image_1574,OM7U5,9180.621616633856,72.98332923228345,0.06383961344145347,0.008093237745916767,0.09336743618053385
image_1575,OM7U5,8578.35531496063,66.61638779527559,0.10561572722832023,0.011590536643191854,0.18754128059188546
image_1576,OM7U5,8711.50996555118,70.02805118110236,0.06609572509766343,0.008591528188459154,0.09181320487397493
image_1577,OM7U5,8651.670890748033,68.339812992126,0.07795422770045307,0.009179666759409824,0.17679629242013786
image_1578,OM7U5,9714.890871062991,77.55696358267716,0.05536125561142968,0.013383174773117047,0.05529211352573228
image_1579,OM7U5,8157.758919783467,66.36989419291339,0.0746869590094372,0.009122082309596454,0.1586809976164745
image_1580,OM7U5,8673.693713090552,67.11263533464569,0.11084216680420705,0.011935640470232501,0.2121407442434018
image_1581,OM7U5,8496.579785925198,67.1325664370079,0.0902422842264793,0.010513255507671387,0.16009984972279692
image_1582,OM7U5,7330.53684793307,61.42107529527559,0.11905251123930345,0.011951007472111783,0.14043928500929276
image_1583,OM7U5,7985.13877952756,63.66031003937009,0.09236293961065188,0.011085216311213108,0.17552227114765032
image_1584,OM7U5,7888.273991141733,64.67827263779526,0.0825655851520827,0.009761252528014236,0.14377300831006865
image_1585,OM7U5,7678.765009842519,60.82000492125985,0.15402877080311733,0.013716218633904069,0.220116041161643
image_1586,OM7U5,8703.429256889764,68.7669783464567,0.10720243394469242,0.010670810397025337,0.14390117454994328
image_1587,OM7U5,9221.886749507874,73.14425442913385,0.08686328254956724,0.00908758551973941,0.11850763728486284
image_1588,OM7U5,8600.161663385828,69.62881397637797,0.0624886772187586,0.008310319934858697,0.09934227288794666
image_1589,OM7U5,9683.914185531497,77.29140009842521,0.04759601028791671,0.007579803626236947,0.06330867643357176
image_1590,OM7U5,8992.29915108268,71.64856053149609,0.0665964434679297,0.009252651532575786,0.11146489294069796
image_1591,OM7U5,7951.275652066929,63.751414862204726,0.10544948613564402,0.011580329355147068,0.17867823739467903
image_1592,OM7U5,8180.402866633857,66.04558316929133,0.07547882432749303,0.009300277851092605,0.1750713907118748
image_1593,OM7U5,9040.600947342518,72.53315698818898,0.054296129831932084,0.008218513145947029,0.0621413869288636
image_1594,OM7U5,8469.848548228347,68.01119586614173,0.07799480336582686,0.008908640032228724,0.11254728312328294
image_1595,OM7U5,8572.779281496063,67.86687992125985,0.08653422762283303,0.009438909505799998,0.17817990000692335
image_1596,OM7U5,8656.990157480315,67.53678641732286,0.12577370631398818,0.011660033775055353,0.18277542789386336
image_1597,OM7U5,8334.592150590552,67.2208415354331,0.07676868270754081,0.00897455522875831,0.1538433151314485
image_1598,OM7U5,8539.913447342522,68.57326525590553,0.0725932762210805,0.009120733986137816,0.1074275748789268
image_1599,OM7U5,8214.336860236224,66.53604822834646,0.076690811816782,0.00879685951286059,0.16135719803017898
image_1600,OM2P2,7437.347994586613,61.66369340551181,0.10408799031759625,0.010576326545167875,0.14610050114368425
image_1601,OM2P2,7220.315145177166,61.15188238188978,0.08188930062961759,0.010156900160778535,0.14452025645594185
image_1602,OM2P2,7181.8419660433065,60.63859498031495,0.10109888014839319,0.01028555448281014,0.16015841050543286
image_1603,OM2P2,7070.353531003937,59.55345718503938,0.11117658563592947,0.01035768838612373,0.20856819661908826
image_1604,OM2P2,6972.50504429134,58.713828740157496,0.11279129138366162,0.010709836965107565,0.21982147866568993
image_1605,OM2P2,6659.185162401577,57.549089566929155,0.09218526554698611,0.01035284635942028,0.16944835498698704
image_1606,OM2P2,8948.198265255907,73.62899852362207,0.05567700425849997,0.007954107538307862,0.06875440822825472
image_1607,OM2P2,8167.340120570867,68.6490526574803,0.06483482788071213,0.008353353871631325,0.10147138001858265
image_1608,OM2P2,6315.610420767716,54.95921505905512,0.12842912153460212,0.012591809315340118,0.2421917432974501
image_1609,OM2P2,7437.347994586613,61.66369340551181,0.10408799031759625,0.010576326545167875,0.14610050114368425
image_1610,OM2P2,10520.91689222441,82.00166092519684,0.05173598126621451,0.008074630290303692,0.04380903227792989
image_1611,OM2P2,7437.347994586613,61.66369340551181,0.10408799031759625,0.010576326545167875,0.14610050114368425
image_1612,OM2P2,7837.8614665354335,64.51673228346456,0.10104680995556087,0.010356774969446958,0.12062700163734731
image_1613,OM2P2,10393.147268700788,81.07972440944881,0.05624274554597518,0.008394815022747732,0.047235331335153154
image_1614,OM2P2,7787.3405511811025,64.72281003937007,0.07710028254565963,0.009230642461566286,0.11657714048080549
image_1615,OM2P2,9036.613865649608,74.02233021653542,0.05526725529497239,0.007868847690370344,0.06757935585563277
image_1616,OM2P2,7220.315145177166,61.15188238188978,0.08188930062961759,0.010156900160778535,0.14452025645594185
image_1617,OM2P2,7094.7437253937005,61.08932086614173,0.08183642922725706,0.00923535578958145,0.15690240886777723
image_1618,OM2P2,7437.347994586613,61.66369340551181,0.10408799031759625,0.010576326545167875,0.14610050114368425
image_1619,OM2P2,6517.151021161417,55.87678395669291,0.10361829097130675,0.010881768951654748,0.21595141148136268
image_1620,OM2P2,6596.874015748032,55.844611220472444,0.14728501232821004,0.015029368632461097,0.18885720444394297
image_1621,OM2P2,7437.347994586613,61.66369340551181,0.10408799031759625,0.010576326545167875,0.14610050114368425
image_1622,OM2P2,7052.0302657480315,57.00024606299212,0.15415604920479611,0.015400882472031613,0.3145694908858039
image_1623,OM2P2,7362.459153543308,62.21235236220474,0.09343798583281054,0.009711308603422333,0.15406401074967613
image_1624,OM2P2,7200.585568405511,59.69826525590552,0.12072146263827085,0.01222423324604045,0.18984917654326236
image_1625,OM2P2,8473.369402066928,69.03524852362204,0.0871249101915117,0.009949019351268224,0.09155058005260952
image_1626,OM2P2,7823.732037401574,65.23191437007874,0.06971848591955576,0.009180697291060903,0.10325130750174065
image_1627,OM2P2,6707.366818405511,56.98972687007875,0.10268116372416061,0.01062941573646667,0.2403790151494901
image_1628,OM2P2,6207.642655019685,52.93264025590551,0.17385142279021876,0.016694528549461518,0.20535047758632213
image_1629,OM2P2,7835.87906003937,64.75738188976379,0.10005471175997879,0.0100071394237232,0.13689627442038235
image_1630,OM2P2,5355.9027436023625,48.09578001968504,0.19563025417779317,0.01997860653769116,0.17587330211249708
image_1631,OM2P2,8760.475762795275,71.04392224409449,0.06212939693486497,0.008244946322719738,0.07964096355123992
image_1632,OM2P2,7225.867002952755,61.04244586614173,0.08478332509149192,0.009680769054437783,0.13344236156294828
image_1633,OM2P2,6763.243909940947,57.00707431102363,0.13455512397183697,0.012781145784131363,0.2405437995644774
image_1634,OM2P2,7140.607344980316,60.550504429133866,0.10176414414807039,0.010057683710994771,0.15742903346179887
image_1635,OM2P2,9087.545460137795,75.20404773622046,0.04939155613447185,0.0076488840407897335,0.04683332872797701
image_1636,OM2P2,7437.347994586613,61.66369340551181,0.10408799031759625,0.010576326545167875,0.14610050114368425
image_1637,OM2P2,7475.184793307087,62.32160433070867,0.08148319628604164,0.010079013189987959,0.14054151105835325
image_1638,OM2P2,7837.8614665354335,64.51673228346456,0.10104680995556087,0.010356774969446958,0.12062700163734731
image_1639,OM2P2,7437.347994586613,61.66369340551181,0.10408799031759625,0.010576326545167875,0.14610050114368425
image_1640,OM2P2,7755.400775098424,64.1833784448819,0.10271884894911752,0.010038288217771715,0.14228333899960555
image_1641,OM2P2,8611.958292322834,69.71628937007874,0.09025182837813239,0.01039233873017323,0.09747969448614319
image_1642,OM2P2,7270.995263287402,60.31022391732284,0.10546009057082634,0.010517933743765239,0.2189652124893655
image_1643,OM2P2,7220.315145177166,61.15188238188978,0.08188930062961759,0.010156900160778535,0.14452025645594185
image_1644,OM2P2,7574.10217765748,63.291523129921266,0.10591286673938102,0.010371927270763163,0.15653327266937578
image_1645,OM2P2,7437.347994586613,61.66369340551181,0.10408799031759625,0.010576326545167875,0.14610050114368425
image_1646,OM2P2,7220.315145177166,61.15188238188978,0.08188930062961759,0.010156900160778535,0.14452025645594185
image_1647,OM2P2,7574.10217765748,63.291523129921266,0.10591286673938102,0.010371927270763163,0.15653327266937578
image_1648,OM2P2,7594.580585629923,64.03592519685039,0.08233837425315213,0.010686491243687469,0.15936807149875498
image_1649,OM2P2,6877.829662893702,58.105745570866155,0.09892034945060467,0.011073774429716434,0.2554753585548117
image_1650,OM3U5,9916.17759596457,77.21019931102364,0.05935133830978141,0.008651441483009753,0.09275989709654359
image_1651,OM3U5,9319.458353838583,73.42784202755905,0.06992474385534203,0.008713440251028192,0.1079108995236967
image_1652,OM3U5,9209.861035925194,72.77737450787401,0.06557198466386255,0.00819730523419518,0.09288930766286287
image_1653,OM3U5,9569.167937992128,74.63152066929136,0.07435831574397303,0.008867660975537596,0.11684053544173689
image_1654,OM3U5,9031.14936023622,71.09953248031496,0.08550350649112803,0.008942769222786865,0.14519073277107575
image_1655,OM3U5,8649.520484744095,69.71868848425197,0.08001156500224758,0.008991826561328617,0.1392343616396562
image_1656,OM3U5,8504.765871062993,68.43454724409452,0.09083744793502807,0.009428781002985484,0.18605684620725896
image_1657,OM3U5,9552.758304625984,75.35402312992126,0.05881301141821289,0.007827501252626167,0.09172188301178966
image_1658,OM3U5,9031.14936023622,71.09953248031496,0.08550350649112803,0.008942769222786865,0.14519073277107575
image_1659,OM3U5,8140.316744586614,65.75707431102363,0.09372667765048161,0.009870738031018808,0.17544220890232548
image_1660,OM3U5,9479.864234744098,74.72668553149609,0.058777145125290496,0.007964923555886036,0.1114151642359371
image_1661,OM3U5,9448.244032972441,74.38650344488188,0.07108688092159755,0.008424962929202608,0.1274538596660981
image_1662,OM3U5,9106.656065452757,72.2464936023622,0.07274840509916612,0.008789758762876371,0.12887376653971103
image_1663,OM3U5,9100.02060777559,73.03967765748031,0.05827771171087662,0.0077838693561625765,0.1300364145213131
image_1664,OM3U5,9433.10094734252,72.20564714566929,0.08270730945666988,0.009293663541451658,0.1762532606598441
image_1665,OM3U5,9042.727792814963,71.58741387795277,0.07347489116221777,0.008360485799477093,0.1171793786834401
image_1666,OM3U5,9270.19088336614,72.49550935039369,0.07807575658197694,0.008801697648877914,0.18948592724567614
image_1667,OM3U5,9342.759842519687,74.08759842519687,0.06192093134120678,0.008303030978354945,0.08585493401021535
image_1668,OM3U5,10186.362389271653,80.54053887795276,0.03842441082670648,0.007141525309137308,0.042417207039046285
image_1669,OM3U5,9031.14936023622,71.09953248031496,0.08550350649112803,0.008942769222786865,0.14519073277107575
image_1670,OM3U5,9031.14936023622,71.09953248031496,0.08550350649112803,0.008942769222786865,0.14519073277107575
image_1671,OM3U5,10147.4250738189,80.31409940944883,0.040361656991808804,0.007217163257366756,0.03519146865878147
image_1672,OM3U5,7631.352300688977,63.39646899606299,0.12734940122409333,0.013095343213313092,0.17173542481754334
image_1673,OM3U5,8052.6102977362225,65.27294537401576,0.11939389495091446,0.011659384670144822,0.18190583461890317
image_1674,OM3U5,8385.103469488191,68.2626722440945,0.08838074295252937,0.009174203009064765,0.1196174827549122
image_1675,OM3U5,9540.682640255907,76.51396407480317,0.044882190211258916,0.0072833190890451115,0.06972963049668596
image_1676,OM3U5,9031.14936023622,71.09953248031496,0.08550350649112803,0.008942769222786865,0.14519073277107575
image_1677,OM3U5,9017.692052165356,71.12093996062993,0.0773906807483119,0.008523872084492505,0.1220407846254108
image_1678,OM3U5,10173.50036909449,80.53383366141733,0.04089066731231995,0.007212180386375754,0.04883460357969862
image_1679,OM3U5,8287.312253937007,63.83833661417323,0.1648611040738089,0.01489818201031373,0.2595547138822115
image_1680,OM3U5,9569.167937992128,74.63152066929136,0.07435831574397303,0.008867660975537596,0.11684053544173689
image_1681,OM3U5,8995.312192421261,71.51863927165356,0.0716125284053805,0.008246093669175067,0.152702955562931
image_1682,OM3U5,9569.167937992128,74.63152066929136,0.07435831574397303,0.008867660975537596,0.11684053544173689
image_1683,OM3U5,9283.235974409448,73.96198326771653,0.07586066816119838,0.01284817919276447,0.14652042658378003
image_1684,OM3U5,9031.14936023622,71.09953248031496,0.08550350649112803,0.008942769222786865,0.14519073277107575
image_1685,OM3U5,7528.060531496062,62.63570374015748,0.13060740378710944,0.01260149760591534,0.16360674015848162
image_1686,OM3U5,8632.312561515748,68.79632135826772,0.09304075797861298,0.00972007218169798,0.1149394190365808
image_1687,OM3U5,9031.14936023622,71.09953248031496,0.08550350649112803,0.008942769222786865,0.14519073277107575
image_1688,OM3U5,9031.14936023622,71.09953248031496,0.08550350649112803,0.008942769222786865,0.14519073277107575
image_1689,OM3U5,8995.06686761811,69.85992864173228,0.10103326690240995,0.010218652706624356,0.1507923155244446
image_1690,OM3U5,8161.387487696852,65.86349655511813,0.09408553081113889,0.009891514221506406,0.17273618388110745
image_1691,OM3U5,9031.14936023622,71.09953248031496,0.08550350649112803,0.008942769222786865,0.14519073277107575
image_1692,OM3U5,8887.332492618109,70.09811761811022,0.08321984422809797,0.00943910996047495,0.12142089835758774
image_1693,OM3U5,9031.14936023622,71.09953248031496,0.08550350649112803,0.008942769222786865,0.14519073277107575
image_1694,OM3U5,9192.547305610238,72.43670029527561,0.07401838802165633,0.009115027333823683,0.12739206393527472
image_1695,OM3U5,8204.84873277559,66.46881151574802,0.08980056718606629,0.009268588187487629,0.16759173988529807
image_1696,OM3U5,8919.282111220473,71.91732283464567,0.06043356859601297,0.00821770732471707,0.08678477985828185
image_1697,OM3U5,8227.826094980317,65.37296998031498,0.12984474066531526,0.013302273797299475,0.23897168843885408
image_1698,OM3U5,9089.06902066929,72.31323818897637,0.06580357838793215,0.008238633061072278,0.10304823571750592
image_1699,OM3U5,8828.642101377955,70.31262303149607,0.08281055018406852,0.008865633727948699,0.13514647291013482
image_1700,OV5U7,8132.563976377953,65.37696850393701,0.09406420370709216,0.010865063899519106,0.16690542881586967
image_1701,OV5U7,9560.299212598426,73.79749015748031,0.04669484434094011,0.007793586442969743,0.13177777526421194
image_1702,OV5U7,8347.620693897637,67.57406496062993,0.06834247504045796,0.00834576243560924,0.14422413514353927
image_1703,OV5U7,9463.410371555117,72.0453371062992,0.0725176938945635,0.008907046975255555,0.18786087252551661
image_1704,OV5U7,7989.743294783467,66.02675935039372,0.08169225461843081,0.010048932128490637,0.13607617589210969
image_1705,OV5U7,9295.808193897641,74.30671751968505,0.04035600882371229,0.007403133392478523,0.07122904629117774
image_1706,OV5U7,8833.50006151575,71.01851624015748,0.05551090767214378,0.008353127361500134,0.09636253279445828
image_1707,OV5U7,8479.898314468504,68.75006151574803,0.06786899166030258,0.008648269712418303,0.12563434602091608
image_1708,OV5U7,7694.156619094488,63.924581692913385,0.0760183813398859,0.009643856603435572,0.178521048616851
image_1709,OV5U7,9644.833722933072,77.09454970472441,0.03614526685525436,0.0074986157679293956,0.06518876836996051
image_1710,OV5U7,10165.62161663386,80.7458784448819,0.030531232380304186,0.007109661122046803,0.030284011431149647
image_1711,OV5U7,8241.110728346457,67.1539124015748,0.06772079352575407,0.0092331018894162,0.14780258658595682
image_1712,OV5U7,10228.18374753937,80.58913631889764,0.037516526463225675,0.007338573494350118,0.05088869014670178
image_1713,OV5U7,9298.643024114173,74.2119217519685,0.03607778336758809,0.007285007492790387,0.1034970269436754
image_1714,OV5U7,9079.670337106298,73.23443651574803,0.04742780414127777,0.008078144411554427,0.06443928188234607
image_1715,OV5U7,9457.65071358268,75.69488188976379,0.0363777152789568,0.007305108396344464,0.06777603647954811
image_1716,OV5U7,10512.472933070867,82.95423228346458,0.022954275150759575,0.006953456735200748,0.01799631346149396
image_1717,OV5U7,9794.581323818897,77.87770669291338,0.04561388940945227,0.007811288966215539,0.06016149211104739
image_1718,OV5U7,9295.808193897641,74.30671751968505,0.04035600882371229,0.007403133392478523,0.07122904629117774
image_1719,OV5U7,9234.183009350396,73.58679872047246,0.04187936077394459,0.007461051308464647,0.10552720705797436
image_1720,OV5U7,8626.615157480313,70.35125492125985,0.05443488856823703,0.00803705072549315,0.07107592478277128
image_1721,OV5U7,8825.32406496063,68.34781003937007,0.09603388599680446,0.010298790827144648,0.25528415397950405
image_1722,OV5U7,9544.24649360236,75.61927903543307,0.03860160549695295,0.0073439858976138755,0.07102488911657397
image_1723,OV5U7,9626.530819389767,77.0999630905512,0.027442373614289667,0.0071552890562404416,0.04604620301169896
image_1724,OV5U7,7492.368848425197,62.38767224409449,0.07840227024122738,0.009942551165833136,0.16245107534168426
image_1725,OV5U7,8954.87936761811,72.46795029527559,0.05603050827893371,0.008421818196616212,0.07501641811139738
image_1726,OV5U7,8479.898314468504,68.75006151574803,0.06786899166030258,0.008648269712418303,0.12563434602091608
image_1727,OV5U7,9613.428334153543,76.78131151574803,0.034274332619851536,0.007461304900270319,0.06981717671035777
image_1728,OV5U7,10455.299520177166,81.70453986220473,0.028772014433444515,0.00702923416880911,0.027361946228846273
image_1729,OV5U7,8693.006705216538,70.63133612204726,0.057274738784482644,0.007951847392401037,0.12069386311851754
image_1730,OV5U7,8470.195681594489,66.89880659448818,0.09572209963230356,0.011004013627177157,0.16209131747662778
image_1731,OV5U7,9295.808193897641,74.30671751968505,0.04035600882371229,0.007403133392478523,0.07122904629117774
image_1732,OV5U7,9497.278973917324,76.10685285433071,0.038874023461963884,0.007524434704930764,0.06656304361342033
image_1733,OV5U7,9606.28555610236,76.16227854330708,0.03342385791764304,0.007202598356897577,0.07766013743983442
image_1734,OV5U7,9088.547490157482,73.08046259842521,0.05657958395627802,0.007820246175293205,0.100268322367138
image_1735,OV5U7,9295.808193897641,74.30671751968505,0.04035600882371229,0.007403133392478523,0.07122904629117774
image_1736,OV5U7,9826.87106299213,75.52153051181104,0.04413205135205586,0.007486999787716649,0.1010674775445622
image_1737,OV5U7,9295.808193897641,74.30671751968505,0.04035600882371229,0.007403133392478523,0.07122904629117774
image_1738,OV5U7,8424.641363188979,68.77977362204726,0.060524669441355705,0.008227831908465747,0.13764034201978717
image_1739,OV5U7,8479.898314468504,68.75006151574803,0.06786899166030258,0.008648269712418303,0.12563434602091608
image_1740,OV5U7,8479.898314468504,68.75006151574803,0.06786899166030258,0.008648269712418303,0.12563434602091608
image_1741,OV5U7,9295.808193897641,74.30671751968505,0.04035600882371229,0.007403133392478523,0.07122904629117774
image_1742,OV5U7,10124.062930610238,79.90532726377954,0.04935643320332803,0.010027916036943137,0.05325040479665291
image_1743,OV5U7,10137.00406003937,81.12352362204724,0.02230219750732477,0.006901014172944491,0.023373429806521632
image_1744,OV5U7,9466.018639271653,75.8372908464567,0.03151383855234913,0.007172984178464204,0.05332226643931746
image_1745,OV5U7,7888.2797121063,65.25891978346459,0.08235244086906254,0.009386545257895808,0.12763418103311797
image_1746,OV5U7,9730.002214566928,77.37635334645668,0.03534053515029677,0.007406327454786818,0.05408284386649897
image_1747,OV5U7,8323.64628444882,67.82591043307086,0.07268690874268227,0.009277871927838705,0.13020986538313672
image_1748,OV5U7,9090.339505413387,73.24194143700787,0.058608473671893105,0.00799326076317952,0.09197555537950904
image_1749,OV5U7,7903.337475393702,64.19598917322836,0.10016576743830695,0.011678680112489475,0.14975679564048647
image_1750,OS,6578.773868110236,56.78850885826771,0.10271354702864706,0.009962702822745069,0.21319179481498315
image_1751,OS,7250.473240649609,60.96204478346458,0.09134986480797479,0.010704977471702026,0.16557929477314876
image_1752,OS,7783.228838582677,65.16867618110237,0.06442583181655127,0.00826213978995274,0.13533398837348495
image_1753,OS,8032.649175688977,67.2185654527559,0.05155038910474698,0.007840664134198668,0.10618791508373192
image_1754,OS,6960.619832677166,58.91781496062994,0.11069888182050297,0.010656260656265987,0.19334905060182506
image_1755,OS,7759.883981299212,64.66129429133859,0.07701684656512973,0.008805029040538655,0.09634712879083787
image_1756,OS,7506.070927657481,64.1687376968504,0.06837671310814361,0.008818556582675486,0.11874458797038248
image_1757,OS,7531.782726377954,63.11035925196851,0.09735098163921449,0.009620087501144004,0.1501593091580836
image_1758,OS,7670.461429625984,63.79816683070867,0.10808286455155278,0.011337187139648252,0.18153335720947278
image_1759,OS,7284.926365649608,61.63330462598425,0.09982149290401714,0.010052979506047579,0.14496591962871058
image_1760,OS,7510.861097440946,62.03900098425196,0.1096350502066422,0.010157086445594469,0.2027812776522881
image_1761,OS,7500.210999015748,63.5947342519685,0.062376250593640506,0.008230016263221954,0.14497796035014252
image_1762,OS,7530.645238681102,64.0423843503937,0.06233840974615126,0.008372245848072283,0.14696980552856104
image_1763,OS,7508.345103346454,63.54625984251967,0.07653957466277414,0.009198095812352378,0.12305515950872874
image_1764,OS,7505.129675196852,63.674704724409466,0.08399006617218571,0.008712354450546586,0.16065876678501012
image_1765,OS,7690.045460137795,64.70810777559055,0.06948358782000151,0.008544158732532017,0.12953923709818835
image_1766,OS,7162.757812500001,59.86054379921261,0.12853998186540816,0.011253179209920399,0.19319512673584333
image_1767,OS,7403.411171259844,61.985482283464584,0.10750445072260485,0.010306045211325526,0.15124311010469405
image_1768,OS,7680.514271653543,63.96838090551181,0.09852520798687082,0.0099957885236975,0.15816640536229337
image_1769,OS,8919.37746062992,71.4285187007874,0.057173999514852275,0.007877739453848042,0.14451293563765455
image_1770,OS,7816.104207677167,65.32197342519686,0.05988713714193039,0.007959101372852299,0.13527794549503486
image_1771,OS,7241.01654773622,61.90581938976377,0.0788710942214986,0.009258477721530113,0.13491795905758106
image_1772,OS,7266.032664862204,61.9410063976378,0.10051516390994072,0.010103575377779433,0.12070100040290661
image_1773,OS,7679.774606299213,64.84018208661418,0.07503021337208629,0.008499085741052423,0.12948225190590107
image_1774,OS,7416.99126476378,63.51451771653545,0.06017726778567068,0.008266947552821036,0.11288267049482181
image_1775,OS,6997.50842765748,60.437807578740156,0.08602963758557143,0.00900402286591141,0.14891562986678603
image_1776,OS,7752.511995570867,64.82880167322837,0.06905939266790373,0.008743896117731995,0.10310307453333992
image_1777,OS,7509.622908464569,63.01488681102364,0.10628287895875488,0.01110704265928321,0.12087646075250125
image_1778,OS,7858.671505905513,65.16387795275591,0.10578284754831202,0.010279942281333667,0.13619693592025517
image_1779,OS,7497.834338090551,63.410863681102356,0.09215642251269361,0.009218951219075067,0.1416933317350819
image_1780,OS,7862.097687007874,64.31840551181102,0.10680105434502474,0.009936745240465094,0.19393425304834908
image_1781,OS,7886.073511318898,65.85697588582677,0.05927286747280093,0.008099080311574197,0.1067416870051512
image_1782,OS,7324.8106545275605,62.04096948818899,0.09100996667725113,0.008971392241185032,0.16469781391493143
image_1783,OS,7920.835629921259,65.66929133858268,0.10190776030230476,0.01077289872117934,0.09746214146643736
image_1784,OS,7817.635765255908,66.61903297244095,0.052758224350083496,0.007771218978802575,0.09066680619879651
image_1785,OS,7837.949434055119,65.7154281496063,0.10243853738076628,0.011341191856835273,0.1146185018969383
image_1786,OS,7204.25061515748,60.77583661417323,0.09663596589465642,0.010612848320966853,0.1356493621099545
image_1787,OS,7730.532910925197,65.72250246062991,0.06054642917714891,0.008251140098219053,0.10423118051782439
image_1788,OS,7764.8634350393695,64.72822342519684,0.09286362575089624,0.009055360492412479,0.132125076744418
image_1789,OS,7559.3907480314965,64.25762795275591,0.05992247624276026,0.008160406560659323,0.11468524874004395
image_1790,OS,7602.660863681102,63.65569635826772,0.07822340389697158,0.008966118115650614,0.10068652096503046
image_1791,OS,7245.454662893701,60.75473671259843,0.09269973902768401,0.009377268219729883,0.18372313818140565
image_1792,OS,7788.32000492126,64.92199803149606,0.08226695650971846,0.008905028693972767,0.13183017474737457
image_1793,OS,7660.551611712597,65.19371309055119,0.04937111500039379,0.007655683654578763,0.11552468474447776
image_1794,OS,7200.380351870079,62.015932578740156,0.06343077137468811,0.008199382341851523,0.17336132026675044
image_1795,OS,6810.261749507874,58.727054625984245,0.09256547212104985,0.009875624843625128,0.14666028177915405
image_1796,OS,7928.899175688978,66.80923966535434,0.04960784456024076,0.007666920681677015,0.12000106788498952
image_1797,OS,7449.682271161417,63.358575295275585,0.0753807489813925,0.008766155976540898,0.14552957101729302
image_1798,OS,7733.857898622049,64.42372047244096,0.07684502683463203,0.009075397270869676,0.13749482339304317
image_1799,OS,7624.844918799212,64.97853100393701,0.06621752030389522,0.008256068855480775,0.1201135549903763
image_1800,IM6U2,8779.844303641734,68.3449187992126,0.09031595911467974,0.009067888667319272,0.18914655377242112
image_1801,IM6U2,7687.249138779528,61.295275590551185,0.11114246133255978,0.010879856132200584,0.27270773257114067
image_1802,IM6U2,7692.412647637795,62.79859744094489,0.13269828163126385,0.01475166364321976,0.2083873024616669
image_1803,IM6U2,8398.985605314962,66.80831692913387,0.09143522315849378,0.009595667997067146,0.17922033054378914
image_1804,IM6U2,8147.192113681103,65.45810777559058,0.09593383200814325,0.00998328762740987,0.1732164510905771
image_1805,IM6U2,7171.700848917324,59.574618602362214,0.13504077169874115,0.014897229467522364,0.2357204691485135
image_1806,IM6U2,6972.624815452756,56.939037893700785,0.1253829679393775,0.01261620355982598,0.3102567408578554
image_1807,IM6U2,6661.02220718504,55.17808809055119,0.1689617277796338,0.016300860735954912,0.2483073099258938
image_1808,IM6U2,6928.3087475393695,57.151759350393704,0.16373814265540748,0.015744006025402817,0.260413101692552
image_1809,IM6U2,8072.635150098425,64.11915600393701,0.11123733453471872,0.010553940486047773,0.1845697808788234
image_1810,IM6U2,9625.255351870079,75.75166092519684,0.07965543796792574,0.009386746830813225,0.0870901442933644
image_1811,IM6U2,9987.101870078739,77.81409940944883,0.06778516060084676,0.008888653082541583,0.07794573763253289
image_1812,IM6U2,6010.287340059056,51.174766240157474,0.21370267290140674,0.02198540475815961,0.2291082400420685
image_1813,IM6U2,8537.134165846457,68.25289124015748,0.07938229290801284,0.009191305043015956,0.15863831177514
image_1814,IM6U2,9198.755474901576,72.83507627952756,0.08798206461411723,0.012256231281089902,0.13428497363988237
image_1815,IM6U2,7632.171075295276,62.763471948818896,0.13209217312448987,0.014295828378739961,0.23695116472624048
image_1816,IM6U2,10250.28407972441,79.76107283464567,0.06424614436986717,0.009322224001339925,0.0921275350498426
image_1817,IM6U2,8147.192113681103,65.45810777559058,0.09593383200814325,0.00998328762740987,0.1732164510905771
image_1818,IM6U2,7315.948634350394,60.40421998031496,0.13068355173047677,0.01375527065164832,0.24936678327059655
image_1819,IM6U2,7581.948019192913,62.062315452755904,0.12080383303844311,0.013161926469429893,0.2505543692580312
image_1820,IM6U2,7622.642408956694,62.10672982283465,0.15349751674895384,0.030189225478400434,0.27724256697556704
image_1821,IM6U2,8770.27534448819,70.00024606299212,0.08252324367867435,0.009145076842129575,0.129901558877657
image_1822,IM6U2,9284.459584153543,74.05148868110237,0.08166186920351672,0.009797433027712557,0.09816458405395183
