image_name,class,texture_lbp_feat_0,texture_lbp_feat_1,texture_lbp_feat_2,texture_lbp_feat_3,texture_lbp_feat_4,texture_lbp_feat_5,texture_lbp_feat_6,texture_lbp_feat_7,texture_lbp_feat_8,texture_lbp_feat_9
image_0834,OM7P7,0.08172607421376184,0.09149169921316579,0.06982421874573827,0.09454345702547952,0.13696289061664044,0.11151123046194389,0.07348632812051475,0.08843994140085205,0.09082031249445677,0.1611938476464115
image_0835,OM7P7,0.064208984371081,0.08673095702595636,0.06066894530879706,0.10314941405620426,0.13592529296045378,0.1317749023357071,0.0774536132765226,0.09075927733821049,0.10260009764998779,0.14672851561604439
image_0836,OM7P7,0.08001708983886614,0.08319091796367242,0.06787109374585748,0.10180664061878622,0.13928222655399888,0.11468505858675018,0.06591796874597669,0.08380126952613517,0.10833740233713761,0.15509033202178404
image_0837,OM7P7,0.08038330077634379,0.09112548827568814,0.06884765624579788,0.09777832030653208,0.13409423827306555,0.11248779296188428,0.07244873046432808,0.09167480468190461,0.09265136718184501,0.1585083007715754
image_0838,OM7P7,0.07861328124520182,0.08941650390079245,0.06451416015231237,0.10266113280623405,0.14526367186613381,0.11688232421161607,0.0692749023395218,0.08636474608847872,0.09613037108788267,0.1508789062407911
image_0839,OM7P7,0.0817871093700081,0.09246826171310618,0.06842041015207395,0.09753417968154698,0.13409423827306555,0.11010742186827957,0.07061767577693984,0.09649658202536031,0.09252929686935246,0.1559448242092319
image_0840,OM7P7,0.07836914062021673,0.0902709960882403,0.06671142577717826,0.09729003905656189,0.13702392577288672,0.109313964837078,0.07501220702667162,0.09045410155697912,0.09594726561914384,0.15960693358400838
image_0841,OM7P7,0.08343505858865753,0.087097167963434,0.06597900390222296,0.10321044921245053,0.1343994140542969,0.11077880858698859,0.07501220702667162,0.08728027343217283,0.09332275390055403,0.15948486327151581
image_0842,OM7P7,0.08435058593235165,0.0931396484318152,0.0731201171830371,0.09503173827544972,0.13549804686672987,0.10650634764974937,0.07373046874549985,0.09222412108812109,0.08892822265082224,0.15747070311538874
image_0843,OM7P7,0.0781860351514779,0.08502197265106066,0.06695556640216335,0.10302734374371171,0.14471435545991734,0.11425781249302626,0.07366943358925357,0.0890502929633148,0.09478759765046463,0.15032958983457462
image_0844,OM7P7,0.07086181640192493,0.0902709960882403,0.06365966796486452,0.10577392577479407,0.13446044921054318,0.11743164061783254,0.07714843749529122,0.09155273436941207,0.09759521483779326,0.15124511717826872
image_0845,OM7P7,0.09393310546301678,0.08599853515100106,0.0687866210895516,0.09039306640073284,0.1199340820239298,0.10217285155626386,0.07489013671417907,0.09204101561938226,0.09771728515028581,0.17413330077062175
image_0846,OM7P7,0.08502197265106066,0.09130859374442696,0.06982421874573827,0.0948486328067109,0.13378906249183417,0.10821533202464506,0.07159423827688023,0.0931396484318152,0.08911132811956107,0.1631469726462923
image_0847,OM7P7,0.0781860351514779,0.08502197265106066,0.06695556640216335,0.10302734374371171,0.14471435545991734,0.11425781249302626,0.07366943358925357,0.0890502929633148,0.09478759765046463,0.15032958983457462
image_0848,OM7P7,0.06994628905823082,0.09094238280694932,0.06500244140228256,0.10339355468118935,0.1339111328043267,0.12145996093008667,0.07666015624532103,0.0943603515567407,0.09576416015040502,0.14855957030343264
image_0849,OM7P7,0.07751464843276888,0.09320068358806148,0.06292724608990923,0.10278320311872662,0.1368408203041479,0.11645507811789214,0.07733154296403005,0.08642578124472498,0.09576416015040502,0.15075683592829853
image_0850,OP2U4,0.05511474609038606,0.08135986327628418,0.07232666015183553,0.13342285155435651,0.18041992186398803,0.1353759765542373,0.08038330077634379,0.07586669921411947,0.0680541992145963,0.11767578124281763
image_0851,OP2U4,0.05981445312134921,0.0921630859318748,0.07019042968321591,0.11712646483660116,0.14782714842847736,0.12652587889852748,0.08197021483874693,0.08538818358853832,0.08752441405715793,0.13146972655447572
image_0852,OP2U4,0.09161376952565833,0.08984374999451637,0.07452392577670142,0.09735107421280816,0.12762451171096043,0.1032714843686968,0.07135009765189514,0.09069824218196422,0.09075927733821049,0.16296386717755348
image_0853,OP2U4,0.08728027343217283,0.08807373046337441,0.07055664062069357,0.09753417968154698,0.12805175780468434,0.10565185546230152,0.07879638671394065,0.0892944335882999,0.0936279296817854,0.16113281249016523
image_0854,OP2U4,0.05822753905894607,0.07543945312039554,0.07446289062045515,0.13476562499177455,0.18011474608275665,0.13250732421066239,0.08209228515123948,0.07501220702667162,0.07177734374561906,0.1156005859304443
image_0855,OP2U4,0.0581665039026998,0.07727050780778379,0.0736083984330073,0.1332397460856177,0.1793212890515551,0.13629150389793143,0.07543945312039554,0.07946777343264967,0.07086181640192493,0.1163330078053996
image_0856,OP2U4,0.08911132811956107,0.08776855468214304,0.07006835937072337,0.09796142577527091,0.13122558592949063,0.10510253905608505,0.07232666015183553,0.0885620117133446,0.0963134765566215,0.16156005858388917
image_0857,OP2U4,0.055053710934139785,0.08135986327628418,0.07507324218291789,0.13336181639811023,0.17480468748933076,0.13092041014825925,0.08538818358853832,0.07598876952661202,0.06896972655829042,0.11907958983648195
image_0858,OP2U4,0.05914306640264019,0.08410644530736655,0.07049560546444729,0.1268920898360051,0.18011474608275665,0.13067626952327416,0.0738525390579924,0.08459472655733674,0.0723876953080818,0.11773681639906391
image_0859,OP2U4,0.0796508789013885,0.08685302733844891,0.06524658202726766,0.09765624999403953,0.1305541992107816,0.11273193358686939,0.08099365233880654,0.08721923827592656,0.10015869140013679,0.15893554686529934
image_0860,OP2U4,0.08911132811956107,0.09283447265058384,0.07299804687054455,0.09783935546277836,0.12109374999260902,0.10083007811884581,0.07788085937024652,0.08892822265082224,0.09600830077539012,0.16247558592758327
image_0861,OP2U4,0.05426025390293822,0.08215332030748576,0.07403564452673123,0.12603759764855726,0.17980957030152528,0.13073730467952044,0.07696533202655241,0.08660888671346381,0.07244873046432808,0.11694335936786233
image_0862,OP2U4,0.08807373046337441,0.08764648436965049,0.07153320312063396,0.09838867186899483,0.13000488280456513,0.10443115233737603,0.07318115233928338,0.08697509765094145,0.09429931640049442,0.16546630858365075
image_0863,OP2U4,0.05126953124687075,0.07885742187018692,0.06866455077705905,0.12652587889852748,0.1778564453016445,0.14031982421018555,0.07897949218267947,0.08123779296379163,0.08331298827616497,0.11297607421185449
image_0864,OP2U4,0.047607421872094276,0.08209228515123948,0.06512451171477511,0.12628173827354236,0.17315673827068134,0.14471435545991734,0.08050537108883635,0.08270263671370223,0.08660888671346381,0.11120605468071251
image_0865,OP2U4,0.06915283202702925,0.08264160155745595,0.07830810546397045,0.11743164061783254,0.15570068358424677,0.1213989257738404,0.0806274414013289,0.0832519531199187,0.078430175776463,0.13305664061687886
image_0866,OP2U4,0.05914306640264019,0.08410644530736655,0.07049560546444729,0.1268920898360051,0.18011474608275665,0.13067626952327416,0.0738525390579924,0.08459472655733674,0.0723876953080818,0.11773681639906391
image_0867,OP2U4,0.05529785155912489,0.07763671874526143,0.0745849609329477,0.13543701171048358,0.17822265623912215,0.1387939453040287,0.08441162108859793,0.07537841796414926,0.06842041015207395,0.11181640624317526
image_0868,OP2U4,0.055603027340356256,0.08184814452625438,0.07427978515171632,0.1252441406173557,0.18280029295759276,0.12805175780468434,0.07830810546397045,0.08477783202607557,0.07165527343312651,0.11743164061783254
image_0869,OP2U4,0.05657958984029665,0.08203124999499321,0.07751464843276888,0.13281249999189376,0.1793212890515551,0.12878417967963962,0.08050537108883635,0.07812499999523163,0.06658935546468571,0.11773681639906391
image_0870,OP2U4,0.0685424804645665,0.08239746093247086,0.08001708983886614,0.1151123046804741,0.15765380858412756,0.1182250976490341,0.07513427733916417,0.08593749999475479,0.08032226562009752,0.13665771483540906
image_0871,OP2U4,0.06872558593330533,0.09130859374442696,0.07751464843276888,0.11419677733677998,0.1495971679596193,0.11553955077419803,0.0764770507765822,0.08575439452601596,0.08038330077634379,0.1405029296789244
image_0872,OP2U4,0.05419921874669194,0.07611083983910456,0.07452392577670142,0.13293457030438632,0.18475341795747355,0.1390380859290138,0.07934570312015712,0.07830810546397045,0.0685424804645665,0.11224365233689919
image_0873,OP2U4,0.0878295898383893,0.08911132811956107,0.06976318358949199,0.0943603515567407,0.13464355467928202,0.10803222655590623,0.07336425780802219,0.08911132811956107,0.09423828124424816,0.1595458984277621
image_0874,OP2U4,0.055603027340356256,0.08184814452625438,0.07427978515171632,0.1252441406173557,0.18280029295759276,0.12805175780468434,0.07830810546397045,0.08477783202607557,0.07165527343312651,0.11743164061783254
image_0875,OP2U4,0.05859374999642372,0.08569335936976968,0.07751464843276888,0.12457275389864668,0.1790161132703237,0.12329101561747491,0.0786743164014481,0.08605957030724734,0.06762695312087237,0.1189575195239894
image_0876,OP2U4,0.05340576171549037,0.07501220702667162,0.0743408203079626,0.13446044921054318,0.1959838867067881,0.13806152342907338,0.08319091796367242,0.0721435546830967,0.0649414062460363,0.10845947264963016
image_0877,OP2U4,0.06933593749576807,0.08697509765094145,0.07153320312063396,0.11517333983672037,0.1558837890529856,0.11975097655519097,0.07849121093270928,0.08465576171358302,0.08215332030748576,0.13604736327294634
image_0878,OP2U4,0.0571899414027594,0.08190917968250065,0.07226562499558925,0.12725830077348277,0.18835449217600375,0.12780761717969924,0.07550048827664181,0.08050537108883635,0.07470703124544024,0.11450195311801135
image_0879,OP2U4,0.0878295898383893,0.08636474608847872,0.06726074218339473,0.10083007811884581,0.13122558592949063,0.10852050780587644,0.07489013671417907,0.08746337890091166,0.0931396484318152,0.16247558592758327
image_0880,OP2U4,0.05145263671560958,0.0796508789013885,0.06713867187090218,0.13330078124186395,0.17779541014539824,0.14379882811622322,0.08264160155745595,0.07537841796414926,0.07208251952685044,0.11676025389912352
image_0881,OP2U4,0.05468749999666214,0.08435058593235165,0.07452392577670142,0.12634277342978864,0.1838989257700257,0.12725830077348277,0.07928466796391084,0.08386230468238146,0.0702514648394622,0.11553955077419803
image_0882,OP2U4,0.04815673827831075,0.07513427733916417,0.06799316405835003,0.13549804686672987,0.17529296873930098,0.15142822264700756,0.08184814452625438,0.07635498046408966,0.07861328124520182,0.10968017577455565
image_0883,OP2U4,0.0888061523383297,0.08703613280718774,0.06842041015207395,0.09594726561914384,0.13549804686672987,0.10852050780587644,0.07824707030772418,0.08618164061973989,0.0938720703067705,0.15747070311538874
image_0884,OP2U4,0.05468749999666214,0.07946777343264967,0.07702636718279868,0.1356201171792224,0.18090820311395825,0.13281249999189376,0.08215332030748576,0.07769775390150771,0.06689453124591709,0.11273193358686939
image_0885,OP2U4,0.04968261718446761,0.0781860351514779,0.06719970702714845,0.12829589842966943,0.17291259764569625,0.14483642577240988,0.07543945312039554,0.08526611327604577,0.08288574218244106,0.11529541014921292
image_0886,OP2U4,0.0668334960896708,0.08618164061973989,0.07598876952661202,0.1143798828055188,0.16473388670869543,0.11724853514909371,0.07763671874526143,0.08721923827592656,0.07775878905775398,0.1320190429606922
image_0887,OP2U4,0.05389404296546057,0.08111572265129909,0.075317382807903,0.12927246092960984,0.18322753905131667,0.12829589842966943,0.07763671874526143,0.08453369140109047,0.07080078124567867,0.11590576171167567
image_0888,OP2U4,0.0806274414013289,0.09222412108812109,0.0687866210895516,0.100646972650107,0.13000488280456513,0.10717773436845839,0.07696533202655241,0.09130859374442696,0.09637451171286776,0.1558837890529856
image_0889,OP2U4,0.09796142577527091,0.08801269530712813,0.0661010742147155,0.0892944335882999,0.11730957030533999,0.10485839843109995,0.07653808593282849,0.09149169921316579,0.09796142577527091,0.17047119139584527
image_0890,OP2U4,0.05480957030915469,0.07928466796391084,0.07519531249541044,0.13342285155435651,0.17724609373918176,0.13330078124186395,0.08300781249493361,0.07751464843276888,0.07031249999570846,0.11590576171167567
image_0891,OP2U4,0.08764648436965049,0.08819580077586696,0.07318115233928338,0.09899902343145758,0.1307983398357667,0.10461425780611484,0.07354736327676102,0.0885620117133446,0.0931396484318152,0.16131591795890404
image_0892,OP2U4,0.07232666015183553,0.08666992186971009,0.06115722655876726,0.10107421874383092,0.13232421874192357,0.12371826171119883,0.07855224608895554,0.08837890624460577,0.10223388671251013,0.15356445311562716
image_0893,OP2U4,0.05584716796534136,0.08538818358853832,0.07550048827664181,0.12664794921102002,0.18103027342645078,0.12634277342978864,0.07666015624532103,0.08544921874478459,0.06988525390198454,0.11724853514909371
image_0894,OP2U4,0.0892944335882999,0.0888061523383297,0.07104492187066376,0.09973144530641287,0.12976074217958003,0.10467529296236112,0.07879638671394065,0.08825683593211323,0.08984374999451637,0.1597900390527472
image_0895,OP2U4,0.0465698242159076,0.08209228515123948,0.06451416015231237,0.12072753905513137,0.17864990233284608,0.1455078124911189,0.07800292968273907,0.08172607421376184,0.08898925780706853,0.11322021483683958
image_0896,OP2U4,0.06787109374585748,0.09265136718184501,0.07482910155793279,0.11303710936810075,0.14831542967844755,0.11639404296164586,0.0791625976514183,0.08868408202583715,0.08117675780754537,0.13787841796033456
image_0897,OP2U4,0.07934570312015712,0.08984374999451637,0.0764770507765822,0.10119628905632347,0.13635253905417768,0.10443115233737603,0.07904052733892575,0.09051513671322539,0.08764648436965049,0.1551513671780303
image_0898,OP2U4,0.08911132811956107,0.09283447265058384,0.07299804687054455,0.09783935546277836,0.12109374999260902,0.10083007811884581,0.07788085937024652,0.08892822265082224,0.09600830077539012,0.16247558592758327
image_0899,OP2U4,0.055053710934139785,0.08135986327628418,0.07507324218291789,0.13336181639811023,0.17480468748933076,0.13092041014825925,0.08538818358853832,0.07598876952661202,0.06896972655829042,0.11907958983648195
image_0900,IV6U7,0.06799316405835003,0.08264160155745595,0.042419433591160925,0.10015869140013679,0.13043212889828906,0.15484619139679895,0.06030273437131941,0.08026123046385124,0.1390380859290138,0.1419067382725887
image_0901,IV6U7,0.07208251952685044,0.08740234374466538,0.0473022460908629,0.09448242186923325,0.14099121092889458,0.1402587890539393,0.06976318358949199,0.0834960937449038,0.11944580077395961,0.1447753906161636
image_0902,IV6U7,0.08032226562009752,0.08776855468214304,0.053466796871736645,0.09857177733773366,0.1478881835847236,0.12518310546110942,0.06762695312087237,0.08691406249469519,0.10168457030629366,0.1505737304595597
image_0903,IV6U7,0.06628417968345433,0.08654785155721753,0.040771484372511504,0.09039306640073284,0.1267089843672663,0.15313720702190325,0.06903076171453669,0.08148193358877674,0.14538574217862635,0.1402587890539393
image_0904,IV6U7,0.07592773437036573,0.08947753905703872,0.051879882809333505,0.09637451171286776,0.14489746092865616,0.13525390624174474,0.0680541992145963,0.08703613280718774,0.10266113280623405,0.14843749999094008
image_0905,IV6U7,0.08056640624508261,0.08984374999451637,0.05950927734011784,0.09979248046265915,0.15026855467832834,0.12182617186756432,0.07263183593306691,0.0892944335882999,0.08715820311968028,0.1491088867096491
image_0906,IV6U7,0.07592773437036573,0.08947753905703872,0.051879882809333505,0.09637451171286776,0.14489746092865616,0.13525390624174474,0.0680541992145963,0.08703613280718774,0.10266113280623405,0.14843749999094008
image_0907,IV6U7,0.07592773437036573,0.08947753905703872,0.051879882809333505,0.09637451171286776,0.14489746092865616,0.13525390624174474,0.0680541992145963,0.08703613280718774,0.10266113280623405,0.14843749999094008
image_0908,IV6U7,0.07519531249541044,0.09106445311944186,0.05133056640311703,0.09570312499415874,0.14324951171000674,0.13287353514814004,0.06964111327699944,0.08428955077610538,0.10736083983719721,0.14929199217838793
image_0909,IV6U7,0.07183837890186533,0.083984374994874,0.05230712890305742,0.10198974608752504,0.15264892577193304,0.1349487304605134,0.06750488280837982,0.08483886718232185,0.10565185546230152,0.1442871093661934
image_0910,IV6U7,0.06567382812099158,0.08435058593235165,0.03991699218506366,0.0875854492134042,0.12384033202369138,0.15576171874049305,0.06652832030843943,0.08312988280742616,0.15563964842800052,0.1375732421791032
image_0911,IV6U7,0.06866455077705905,0.07958984374514222,0.0523681640593037,0.10247802733749524,0.14691162108478323,0.1385498046790436,0.06909179687078297,0.08032226562009752,0.1262207031172961,0.1358032226479612
image_0912,IV6U7,0.08087158202631399,0.08618164061973989,0.05944824218387157,0.09625244140037521,0.1491088867096491,0.12304687499248981,0.07000732421447708,0.09020996093199402,0.09179687499439716,0.15307617186565697
image_0913,IV6U7,0.07708740233904496,0.08770751952589675,0.0523681640593037,0.09356689452553912,0.14605712889733538,0.1349487304605134,0.0695190429645069,0.08575439452601596,0.10321044921245053,0.14978027342835815
image_0914,IV6U7,0.07879638671394065,0.08770751952589675,0.05566406249660254,0.09765624999403953,0.145751953116104,0.12701416014849767,0.06970214843324572,0.08551025390103087,0.10144042968130856,0.15075683592829853
image_0915,IV6U7,0.06768798827711865,0.08813476561962068,0.0412597656224817,0.0878295898383893,0.1312866210857369,0.14953613280337302,0.0685424804645665,0.08551025390103087,0.13677978514790162,0.14343261717874556
image_0916,IV6U7,0.07739257812027633,0.0888061523383297,0.05316162109050527,0.0996704101501666,0.14581298827235029,0.1286010742109008,0.06738281249588728,0.08654785155721753,0.10058593749386072,0.1520385742094703
image_0917,IV6U7,0.07550048827664181,0.0875854492134042,0.04809570312206447,0.09802246093151719,0.14202880858508124,0.13446044921054318,0.07183837890186533,0.08587646483850851,0.1100463867120333,0.14654541014730557
image_0918,IV6U7,0.0668334960896708,0.07977294921388105,0.04217529296617582,0.0921630859318748,0.12298583983624353,0.1566162109279409,0.06121826171501353,0.07879638671394065,0.15667724608418718,0.14276123046003655
image_0919,IV6U7,0.07592773437036573,0.08947753905703872,0.051879882809333505,0.09637451171286776,0.14489746092865616,0.13525390624174474,0.0680541992145963,0.08703613280718774,0.10266113280623405,0.14843749999094008
image_0920,IV6U7,0.0798950195263736,0.09045410155697912,0.05572509765284881,0.0946044921817258,0.14654541014730557,0.12512207030486316,0.06866455077705905,0.08789062499463558,0.09887695311896502,0.15222167967820913
image_0921,IV6U7,0.07830810546397045,0.08819580077586696,0.05126953124687075,0.09948730468142777,0.14703369139727576,0.1288452148358859,0.07250976562057436,0.08453369140109047,0.10021972655638307,0.1495971679596193
image_0922,IV6U7,0.07592773437036573,0.08947753905703872,0.051879882809333505,0.09637451171286776,0.14489746092865616,0.13525390624174474,0.0680541992145963,0.08703613280718774,0.10266113280623405,0.14843749999094008
image_0923,IV6U7,0.07952880858889594,0.09118652343193441,0.0574340820277445,0.09735107421280816,0.14678955077229067,0.12298583983624353,0.07226562499558925,0.08618164061973989,0.09155273436941207,0.1547241210843064
image_0924,IV6U7,0.09136962890067324,0.0888061523383297,0.05731201171525195,0.08959960936953128,0.13262939452315495,0.10833740233713761,0.07464599608919396,0.09191894530688971,0.100646972650107,0.16473388670869543
image_0925,IV6U7,0.07849121093270928,0.08984374999451637,0.052917480465520174,0.0989379882752113,0.1464843749910593,0.12811279296093062,0.07055664062069357,0.08630371093223244,0.10015869140013679,0.14819335936595499
image_0926,IV6U7,0.07592773437036573,0.08947753905703872,0.051879882809333505,0.09637451171286776,0.14489746092865616,0.13525390624174474,0.0680541992145963,0.08703613280718774,0.10266113280623405,0.14843749999094008
image_0927,IV6U7,0.07043457030820101,0.08618164061973989,0.05090332030939311,0.0984497070252411,0.16961669920839742,0.14495849608490244,0.06311035155864805,0.078430175776463,0.10046386718136817,0.13745117186661066
image_0928,IV6U7,0.0791625976514183,0.09082031249445677,0.05102539062188566,0.09606933593163638,0.151306152334515,0.12530517577360198,0.07232666015183553,0.08563232421352342,0.10028076171262934,0.14807128905346245
image_0929,IV6U7,0.08074951171382144,0.08795166015088185,0.059326171871379015,0.10107421874383092,0.1517944335844852,0.12158203124257921,0.07446289062045515,0.08435058593235165,0.08789062499463558,0.1508178710845448
image_0930,IV6U7,0.07922363280766458,0.08911132811956107,0.052795410153027626,0.09808349608776346,0.14685058592853695,0.12493896483612432,0.06817626952708884,0.08746337890091166,0.100646972650107,0.15270996092817932
image_0931,IV6U7,0.07470703124544024,0.08892822265082224,0.04949951171572879,0.09106445311944186,0.14184570311634243,0.13647460936667025,0.07299804687054455,0.08624267577598617,0.11224365233689919,0.1459960937410891
image_0932,IV6U7,0.06713867187090218,0.08776855468214304,0.04193115234119073,0.08850097655709832,0.1281738281171769,0.14691162108478323,0.07019042968321591,0.08209228515123948,0.14459228514742478,0.14270019530379027
image_0933,IV6U7,0.0786743164014481,0.08825683593211323,0.05389404296546057,0.0955810546816662,0.14752197264724598,0.1298828124920726,0.0682983398395814,0.08502197265106066,0.10113525390007719,0.15173339842823894
image_0934,IV6U7,0.06866455077705905,0.07958984374514222,0.0523681640593037,0.10247802733749524,0.14691162108478323,0.1385498046790436,0.06909179687078297,0.08032226562009752,0.1262207031172961,0.1358032226479612
image_0935,IV6U7,0.07806396483898535,0.08636474608847872,0.05364990234047547,0.09814453124400974,0.14862060545967892,0.12768554686720668,0.06915283202702925,0.08673095702595636,0.1025390624937415,0.14904785155340283
image_0936,IV6U7,0.0731201171830371,0.08587646483850851,0.048950195309512314,0.09783935546277836,0.13916015624150632,0.14306640624126793,0.07153320312063396,0.08197021483874693,0.11395263671179488,0.1445312499911785
image_0937,IV6U7,0.0791625976514183,0.0900268554632552,0.05914306640264019,0.09490966796295718,0.1491699218658954,0.1201782226489149,0.07397460937048495,0.08630371093223244,0.0943603515567407,0.1527709960844256
image_0938,IV6U7,0.07592773437036573,0.08947753905703872,0.051879882809333505,0.09637451171286776,0.14489746092865616,0.13525390624174474,0.0680541992145963,0.08703613280718774,0.10266113280623405,0.14843749999094008
image_0939,IV6U7,0.07128906249564886,0.08685302733844891,0.048828124997019766,0.09326171874430775,0.1372680663978718,0.14251708983505143,0.06933593749576807,0.08264160155745595,0.12145996093008667,0.14654541014730557
image_0940,IV6U7,0.07592773437036573,0.08947753905703872,0.051879882809333505,0.09637451171286776,0.14489746092865616,0.13525390624174474,0.0680541992145963,0.08703613280718774,0.10266113280623405,0.14843749999094008
image_0941,IV6U7,0.07592773437036573,0.08947753905703872,0.051879882809333505,0.09637451171286776,0.14489746092865616,0.13525390624174474,0.0680541992145963,0.08703613280718774,0.10266113280623405,0.14843749999094008
image_0942,IV6U7,0.06866455077705905,0.07958984374514222,0.0523681640593037,0.10247802733749524,0.14691162108478323,0.1385498046790436,0.06909179687078297,0.08032226562009752,0.1262207031172961,0.1358032226479612
image_0943,IV6U7,0.07019042968321591,0.08618164061973989,0.043823242184825244,0.09088134765070303,0.1375732421791032,0.14160156249135733,0.06958007812075316,0.08056640624508261,0.13403320311681927,0.1455688476473652
image_0944,IV6U7,0.07592773437036573,0.08947753905703872,0.051879882809333505,0.09637451171286776,0.14489746092865616,0.13525390624174474,0.0680541992145963,0.08703613280718774,0.10266113280623405,0.14843749999094008
image_0945,IV6U7,0.07592773437036573,0.08947753905703872,0.051879882809333505,0.09637451171286776,0.14489746092865616,0.13525390624174474,0.0680541992145963,0.08703613280718774,0.10266113280623405,0.14843749999094008
image_0946,IV6U7,0.07904052733892575,0.09069824218196422,0.05145263671560958,0.0996704101501666,0.14727783202226088,0.129089355460871,0.06890869140204414,0.08752441405715793,0.10058593749386072,0.145751953116104
image_0947,IV6U7,0.08148193358877674,0.08917236327580735,0.06091308593378216,0.09667968749409914,0.1477050781159848,0.11975097655519097,0.07330322265177593,0.08819580077586696,0.09234619140061363,0.15045166014706715
image_0948,IV6U7,0.07592773437036573,0.08947753905703872,0.051879882809333505,0.09637451171286776,0.14489746092865616,0.13525390624174474,0.0680541992145963,0.08703613280718774,0.10266113280623405,0.14843749999094008
image_0949,IV6U7,0.07708740233904496,0.08770751952589675,0.052734374996781345,0.09478759765046463,0.14739990233475342,0.13696289061664044,0.0695190429645069,0.08569335936976968,0.10314941405620426,0.14495849608490244
image_0950,IP2U4,0.0714111328081414,0.08105468749505282,0.05194091796557978,0.10491943358734622,0.13604736327294634,0.14483642577240988,0.08129882812003791,0.08001708983886614,0.10546874999356269,0.14300537108502165
image_0951,IP2U4,0.07281494140180572,0.08013916015135869,0.050964355465639384,0.10266113280623405,0.14062499999141692,0.14691162108478323,0.07348632812051475,0.08203124999499321,0.10430908202488348,0.14605712889733538
image_0952,IP2U4,0.07281494140180572,0.08013916015135869,0.050964355465639384,0.10266113280623405,0.14062499999141692,0.14691162108478323,0.07348632812051475,0.08203124999499321,0.10430908202488348,0.14605712889733538
image_0953,IP2U4,0.07452392577670142,0.08166503905751556,0.05847167968393117,0.10101318358758464,0.14520263670988753,0.1372680663978718,0.07598876952661202,0.08441162108859793,0.09582519530665129,0.14562988280361144
image_0954,IP2U4,0.06921386718327552,0.0791625976514183,0.0569458007777743,0.10308837889995798,0.14581298827235029,0.1495971679596193,0.06896972655829042,0.08361816405739635,0.10467529296236112,0.13891601561652123
image_0955,IP2U4,0.07452392577670142,0.08099365233880654,0.05920410155888647,0.10162353515004739,0.1443481445224397,0.13885498046027497,0.07873535155769437,0.08282470702619478,0.09655761718160659,0.14233398436631262
image_0956,IP2U4,0.05963134765261039,0.07159423827688023,0.044921874997258186,0.10095214843133837,0.12579345702357217,0.17071533202083036,0.0721435546830967,0.0837402343698889,0.14300537108502165,0.12750244139846786
image_0957,IP2U4,0.07110595702691004,0.08160400390126929,0.054016113277953116,0.1013793945250623,0.1361083984291926,0.1455078124911189,0.07659912108907475,0.0825195312449634,0.10559082030605525,0.1455688476473652
image_0958,IP2U4,0.05664062499654293,0.07275390624555945,0.040405273435033855,0.09686279296283797,0.11871337889900431,0.17315673827068134,0.072875976558052,0.07800292968273907,0.16235351561509073,0.12823486327342315
image_0959,IP2U4,0.0714111328081414,0.08288574218244106,0.056335449215311556,0.10058593749386072,0.1383056640540585,0.14184570311634243,0.07830810546397045,0.08306884765117988,0.10174560546253994,0.1455078124911189
image_0960,IP2U4,0.06921386718327552,0.0791625976514183,0.0569458007777743,0.10308837889995798,0.14581298827235029,0.1495971679596193,0.06896972655829042,0.08361816405739635,0.10467529296236112,0.13891601561652123
image_0961,IP2U4,0.07934570312015712,0.08074951171382144,0.06030273437131941,0.10302734374371171,0.1441040038974546,0.1307983398357667,0.07537841796414926,0.08679199218220264,0.09344482421304658,0.14605712889733538
image_0962,IP2U4,0.07452392577670142,0.08099365233880654,0.05920410155888647,0.10162353515004739,0.1443481445224397,0.13885498046027497,0.07873535155769437,0.08282470702619478,0.09655761718160659,0.14233398436631262
image_0963,IP2U4,0.06591796874597669,0.07580566405787319,0.054870605465400964,0.1057128906185478,0.1351318359292522,0.1459960937410891,0.07257080077682063,0.0772094726515375,0.12969970702333375,0.137084960929133
image_0964,IP2U4,0.06970214843324572,0.08221435546373203,0.05651855468405038,0.1044921874936223,0.13928222655399888,0.1423950195225589,0.07788085937024652,0.08020019530760497,0.10156249999380111,0.145751953116104
image_0965,IP2U4,0.06958007812075316,0.08380126952613517,0.05603027343408018,0.10217285155626386,0.14123535155387967,0.14196777342883496,0.0796508789013885,0.08013916015135869,0.10211181640001758,0.14331054686625302
image_0966,IP2U4,0.06860351562081277,0.0817871093700081,0.056701660152789206,0.10083007811884581,0.1411743163976334,0.14270019530379027,0.07983398437012731,0.08288574218244106,0.10467529296236112,0.14080810546015576
image_0967,IP2U4,0.06945800780826061,0.08105468749505282,0.05267333984053507,0.1004028320251219,0.1353759765542373,0.14758300780349223,0.07598876952661202,0.08312988280742616,0.1110229492119737,0.14331054686625302
image_0968,IP2U4,0.06921386718327552,0.0791625976514183,0.0569458007777743,0.10308837889995798,0.14581298827235029,0.1495971679596193,0.06896972655829042,0.08361816405739635,0.10467529296236112,0.13891601561652123
image_0969,IP2U4,0.06317138671489432,0.07330322265177593,0.044372558591041715,0.09832763671274855,0.12628173827354236,0.1684570312397182,0.0714111328081414,0.08160400390126929,0.13745117186661066,0.1356201171792224
image_0970,IP2U4,0.07202148437060416,0.08337402343241125,0.05590820312158763,0.10089111327509209,0.14147949217886477,0.140197753897693,0.07678222655781358,0.08135986327628418,0.10211181640001758,0.14587402342859657
